board_hash,value
1720948092184291420-11,0.5
9157973663670972581-1,0.5
35976145695359610191-1,0.5
-21651404214802178721-1,0.5
555241820508392014611,0.5
52395774035249422371-1,0.5
15913353229848417511,0.5
-15032274964999919151-1,0.82
-14818110002690066381-1,1
-1873560430421660761-11,0.0006922502344119531
-7364026047034621422-11,0.8275870649655377
-7693794920387265420-11,0.51477972328448
-79232507581645830091-1,0.62320305184768
-89366129465789103741-1,0.7441938581585921
72425444052127720411-1,0.7641535419469005
-889381417215426634311,0.94063523405824
77612074929083992851-1,0.987580659515392
-26782834234844286041-1,1
409512551250429981311,0.5
219687854517296661811,0.5
29037937089252313941-1,0.5
-48472294909028800311-1,0.5
90516463590790892811,0.5
-508099208576780569011,0.5
-14106259995139282901-1,0.3
7941138346095041295-11,0
4127613258363469196-11,0.599101649604032
-31541218708415136641-1,0.5
-40938990951031094901-1,0.5
-64508777223747567721-1,0.7432
-834181333913068048311,0.5
-571376536761316361911,0.9352
-66927568685862181151-1,1
11503065888091881411,0.42
41301478959424671161-1,0.38
68731253398750241521-1,0.5
-540337120995805742911,0.5
50827772757714170991-1,0.5
42293572588964436541-1,0.3
835525651038142130-11,0
210466841575601962-11,0.6903568473353104
-56157897097721938771-1,0.7424406892169844
-863653312920999586311,0.5
-89383094991840425031-1,0.5
-34779874173906874331-1,0.5
614858687510108862811,0.5
-67949942050162530451-1,0.5
-52375865404291257981-1,0.5
59913487731966060981-1,0.6818445281082262
-90048269278523833191-1,0.99941137659584
337606899040042711311,0
74274588968931265761-1,0.01266533725793462
-9195582368693983701-1,6.489848069759494e-05
149895412471660947711,0.92704798859237
871529463024771997311,0.5
-34918638759417315511-1,0.48207999999999995
4404303873262703401-1,0.56998016
-18914186510592205551-1,0.8209247197839229
191074526445380598011,0
97737157092740110911,0.5
-223879764241919131911,0.5
49005738512403593081-1,0.5
-73054847951896496981-1,0.42
13827116129875089561-1,0.38
-126452622635827160811,0
52482113921205747631-1,0.6914834003611953
576147015024933628811,0.5
-68055528679173035301-1,0.50768
-565801409799623234411,0.5
53274908831311849531-1,0.3
-721020225901766613411,0
-916100693753672250511,0.793147054083876
184447221734260039511,0.5
-113779884716034145911,0.5
84368603852502661-1,0.5
1482806384043505191-1,0.5
-16281296327804289361-1,0.5
68990064026745473911,0.5
-69505474883290899001-1,0.7
-89306060778790259661-1,1
-9221077020600449459-11,0.5
39546647522917356741-1,0.46799999999999997
8054550072163264781-1,0.590752
1409995587565549491-11,0.5
-8843605502881067638-11,0.5
2161192805305169336-11,0.5
4910852652756005380-11,0.7
73808931723418475071-1,1
1115222621394372815-11,0.523525488324559
-431920481922519664711,0.5
21722240102879488691-1,0.5
26518013428563074821-1,0.5
-333623323006363837211,0.5
59929081917252051911-1,0.5
69641982760394885451-1,0.5
39439103425120666781-1,0.5
-892928996787369665411,0.5
-33519662443924331491-1,0.7
-86671959265262876161-1,1
-145189142593725627511,0.573955193037609
899128550542033460011,0.5
-12481405002566192891-1,0.5
5085122940535740397-11,0.5
-55877927475830900411-1,0.5
4133276790889154981-1,0.5
84465047187365438851-1,0.42
23686050527535110431-1,0.428
-589761229060617624411,0
-515036033930768476611,0.5
-305411288129590955511,0.3
8215105943318650006-11,0
6593393968829189268-11,0.5256828971346292
-52698140255170232121-1,0.4994948375879956
155055559903768912011,0.5
-45464013550288361781-1,0.3
-80073132893602938451-1,0.48464
23495682859338341211,0.5
775371935233701195911,0.5
4189711280969003433-11,0.5
76075652160780212061-1,0.5
-71039863082646668851-1,0.7
39604270650893076401-1,1
-167598830499757132511,0.24373046915872926
80103205111805281811,0.40399999999999997
80494365756429996561-1,0.428
2902496504629768811,0.5
76131369642751635911-1,0.5
-448432732070044586-11,0.5
-86093177927621593941-1,0.5
77791083828697008221-1,0.5
89506204132370314251-1,0.7
-72623580646144708521-1,1
9177199079167466853-11,0.5
42531856849678050611-1,0.5
12745872386110783191-1,0.504608
-188727094634659706811,0.3
-869286913887188008811,0
-303783183156712258811,0.428
7406151193188219165-11,0
90599718781174930111-1,0.4895713033701609
59494485473987992281-1,0.4603595491982058
7389586449166556093-11,0.5
59184870811084889481-1,0.5
-69003656001804269171-1,0.38
889162557556003780711,0
649499389990064412711,0.5
-38158817752254621501-1,0.5
46942888801024942531-1,0.5
-429917007129443488111,0.5
4587245732417650191-1,0.5
25087906308101497371-1,0.5
89260004010326062071-1,0.5
-50162986909311929611-1,0.7
347854120997910191-1,1
108503081392157762811,0.5723995727956444
-90752406870558345761-1,0.5063305103666413
-75378826216776648611-1,0.45717974214110724
-78426749045601080371-1,0.5372066668021803
84696470044323814841-1,0.6306260275782292
-21351917655209511461-1,0.4370685609902531
-16691439034432129581-1,0.957683412331489
514918004921590859211,0.628
-62580733924864356291-1,0.96112
464048699928386839111,0.5
227013698791258098411,0.82
20311654733952481621-1,1
-3979206300767256963-11,0.5
-55700059695521940771-1,0.5
-8037946495162734721-1,0.5
-85488909560189409621-1,0.5
-91823431474861230161-1,0.5024576000000001
76127890673058558661-1,0.5073728000000001
629767771272804470411,0.5
-375810134394106572311,0.5
-49529846776664098121-1,0.5
75652490895020766081-1,0.5
